id	name	min_players	max_players	play_time	image	age_range
88408	Nightfall	2	5	45	https://cf.geekdo-images.com/images/pic873009.jpg	12
77	EastFront	2	2	240	https://cf.geekdo-images.com/images/pic289183.jpg	12
174078	Holmes: Sherlock & Mycroft	2	2	30	https://cf.geekdo-images.com/images/pic2431481.jpg	10
12750	1860: Railways on the Isle of Wight	2	4	240	https://cf.geekdo-images.com/images/pic143735.jpg	13
30367	Perry Rhodan: The Cosmic League	2	2	30	https://cf.geekdo-images.com/images/pic737942.jpg	10
83734	Strike of the Eagle	2	4	240	https://cf.geekdo-images.com/images/pic967310.jpg	13
144864	Ascension: Darkness Unleashed	1	2	30	https://cf.geekdo-images.com/images/pic2056871.jpg	13
38531	Powerboats	2	6	60	https://cf.geekdo-images.com/images/pic373898.jpg	9
163642	Chimera Station	2	4	90	https://cf.geekdo-images.com/images/pic3160959.jpg	13
136056	Asante	2	2	40	https://cf.geekdo-images.com/images/pic1542350.jpg	10
12005	Around the World in 80 Days	2	6	70	https://cf.geekdo-images.com/images/pic209851.jpg	10
181345	Dr. Eureka	1	4	15	https://cf.geekdo-images.com/images/pic3157173.jpg	8
631	Daytona 500	2	4	70	https://cf.geekdo-images.com/images/pic235297.jpg	10
41863	Axis & Allies: 1942	2	5	240	https://cf.geekdo-images.com/images/pic2435507.jpg	12
206803	Capital	2	4	60	https://cf.geekdo-images.com/images/pic3159339.jpg	10
72	Verräter	3	4	60	https://cf.geekdo-images.com/images/pic172332.jpg	12
76417	Poseidon	2	5	120	https://cf.geekdo-images.com/images/pic1041509.jpg	12
94480	Pantheon	2	4	90	https://cf.geekdo-images.com/images/pic1055672.jpg	10
195503	City of Iron: Second Edition	2	4	120	https://cf.geekdo-images.com/images/pic2627609.jpg	13
146816	Sanssouci	2	4	45	https://cf.geekdo-images.com/images/pic1752634.jpg	8
111732	Kings of Air and Steam	2	7	90	https://cf.geekdo-images.com/images/pic1527450.jpg	13
27848	Age of Conan: The Strategy Board Game	2	4	90	https://cf.geekdo-images.com/images/pic450412.jpg	12
99	Fortress America	2	4	180	https://cf.geekdo-images.com/images/pic3884550.jpg	12
19764	PÜNCT	2	2	30	https://cf.geekdo-images.com/images/pic3324185.jpg	10
15600	Kreta	2	4	60	https://cf.geekdo-images.com/images/pic1774644.jpg	11
195856	Bloodborne: The Card Game	3	5	45	https://cf.geekdo-images.com/images/pic3297526.jpg	14
166286	Bottom of the 9th	1	2	20	https://cf.geekdo-images.com/images/pic2796694.jpg	13
153507	Terra	2	6	60	https://cf.geekdo-images.com/images/pic2566394.jpg	10
154182	Helios	2	4	60	https://cf.geekdo-images.com/images/pic1928217.png	10
152242	Ultimate Werewolf: Deluxe Edition	5	75	30	https://cf.geekdo-images.com/images/pic1878492.png	8
67185	Sobek	2	4	40	https://cf.geekdo-images.com/images/pic764406.jpg	8
124965	Dungeon Command: Heart of Cormyr	2	2	90	https://cf.geekdo-images.com/images/pic1314559.jpg	12
83667	First Train to Nuremberg	2	4	120	https://cf.geekdo-images.com/images/pic910745.jpg	12
73070	Olympus	3	5	120	https://cf.geekdo-images.com/images/pic1280009.jpg	14
198525	Lotus	2	4	30	https://cf.geekdo-images.com/images/pic3068462.jpg	8
123239	Wits & Wagers Party	4	18	25	https://cf.geekdo-images.com/images/pic1285411.jpg	8
54307	Chronicle	3	6	30	https://cf.geekdo-images.com/images/pic1512140.jpg	12
40529	Cosmic Encounter	3	6	60	https://cf.geekdo-images.com/images/pic455214.jpg	0
23540	1889: History of Shikoku Railways	2	6	210	https://cf.geekdo-images.com/images/pic730152.jpg	14
38309	God's Playground	3	3	180	https://cf.geekdo-images.com/images/pic501309.jpg	0
172503	Mage Wars Academy	2	2	30	https://cf.geekdo-images.com/images/pic2555236.png	0
92044	Dungeons & Dragons: Conquest of Nerath Board Game	2	4	240	https://cf.geekdo-images.com/images/pic994288.jpg	12
443	Code 777	2	5	60	https://cf.geekdo-images.com/images/pic2552987.png	10
169318	City of Spies: Estoril 1942	2	4	60	https://cf.geekdo-images.com/images/pic2860096.png	10
36400	The Guns of Gettysburg	2	4	180	https://cf.geekdo-images.com/images/pic1510715.jpg	13
205610	A Game of Thrones: Hand of the King	2	4	30	https://cf.geekdo-images.com/images/pic3122395.jpg	14
34585	Keltis	2	4	30	https://cf.geekdo-images.com/images/pic382457.jpg	10
65282	Tanto Cuore	2	4	45	https://cf.geekdo-images.com/images/pic1751753.jpg	13
67928	Puzzle Strike	2	4	20	https://cf.geekdo-images.com/images/pic710936.jpg	8
76150	Revolver	2	2	45	https://cf.geekdo-images.com/images/pic2237528.jpg	12
19995	Canal Mania	2	5	90	https://cf.geekdo-images.com/images/pic106560.jpg	12
154509	Kingsport Festival	2	5	90	https://cf.geekdo-images.com/images/pic2073589.jpg	12
149776	Fireteam Zero	1	4	90	https://cf.geekdo-images.com/images/pic2208055.jpg	14
384	TurfMaster	2	8	75	https://cf.geekdo-images.com/images/pic289677.jpg	10
221318	Whistle Stop	2	5	75	https://cf.geekdo-images.com/images/pic3472683.jpg	13
158572	Waggle Dance	2	4	90	https://cf.geekdo-images.com/images/pic2597688.jpg	10
36648	Pyramid of Pengqueen	2	5	45	https://cf.geekdo-images.com/images/pic3928749.jpg	8
1155	Capitol	2	4	60	https://cf.geekdo-images.com/images/pic321621.jpg	10
14	Basari	3	4	25	https://cf.geekdo-images.com/images/pic48605.jpg	10
9441	Ribbit	2	5	20	https://cf.geekdo-images.com/images/pic259123.jpg	5
32674	Monsterpocalypse	2	4	60	https://cf.geekdo-images.com/images/pic443399.jpg	12
230933	Merlin	2	4	75	https://cf.geekdo-images.com/images/pic3716929.jpg	14
28	Illuminati:  Deluxe Edition	2	8	180	https://cf.geekdo-images.com/images/pic1320091.jpg	12
29073	Blockers!	2	5	40	https://cf.geekdo-images.com/images/pic892653.jpg	8
204516	878: Vikings ? Invasions of England	2	4	120	https://cf.geekdo-images.com/images/pic3327213.png	12
4192	Warhammer	2	4	240	https://cf.geekdo-images.com/images/pic2299036.jpg	8
174973	Boss Monster 2: The Next Level	2	4	30	https://cf.geekdo-images.com/images/pic2451609.jpg	13
126996	King's Forge	2	4	60	https://cf.geekdo-images.com/images/pic2603136.jpg	14
140	Pit	3	8	90	https://cf.geekdo-images.com/images/pic423644.jpg	7
22897	Dreamblade	2	2	60	https://cf.geekdo-images.com/images/pic266106.jpg	13
122588	Dungeon Command: Sting of Lolth	2	2	90	https://cf.geekdo-images.com/images/pic1314558.jpg	12
144415	Nauticus	2	4	90	https://cf.geekdo-images.com/images/pic1708341.jpg	12
151247	Greed	2	5	30	https://cf.geekdo-images.com/images/pic1949247.jpg	10
337	Circus Flohcati	2	5	15	https://cf.geekdo-images.com/images/pic3521285.jpg	6
139899	VivaJava: The Coffee Game ? The Dice Game	1	4	40	https://cf.geekdo-images.com/images/pic2089536.jpg	10
3570	Chicken Cha Cha Cha	2	4	20	https://cf.geekdo-images.com/images/pic406697.jpg	4
128445	Darkest Night (First edition)	1	4	150	https://cf.geekdo-images.com/images/pic1432663.jpg	12
511	Silverton	1	6	180	https://cf.geekdo-images.com/images/pic223025.jpg	12
157958	DungeonQuest Revised Edition	1	4	60	https://cf.geekdo-images.com/images/pic2017396.jpg	14
4218	O Zoo le Mio	2	4	60	https://cf.geekdo-images.com/images/pic912670.jpg	9
175621	Epic Card Game	2	4	40	https://cf.geekdo-images.com/images/pic2691347.jpg	13
208895	New York Slice	2	6	30	https://cf.geekdo-images.com/images/pic3211823.jpg	8
2596	Villa Paletti	2	4	30	https://cf.geekdo-images.com/images/pic168173.jpg	8
205046	Capital Lux	2	4	30	https://cf.geekdo-images.com/images/pic3121734.jpg	10
466	Inkognito	3	5	90	https://cf.geekdo-images.com/images/pic1798812.jpg	10
67180	Tikal II: The Lost Temple	2	4	120	https://cf.geekdo-images.com/images/pic802073.jpg	12
78733	Key Market	2	4	90	https://cf.geekdo-images.com/images/pic779996.jpg	12
21632	To Court the King	2	5	45	https://cf.geekdo-images.com/images/pic182447.jpg	10
10997	Boomtown	3	5	30	https://cf.geekdo-images.com/images/pic49310.jpg	10
217085	Unearth	2	4	60	https://cf.geekdo-images.com/images/pic3579391.jpg	8
125046	Fantastiqa	2	4	60	https://cf.geekdo-images.com/images/pic1321261.jpg	8
144553	The Builders: Middle Ages	2	4	30	https://cf.geekdo-images.com/images/pic1987602.jpg	10
66849	Safranito	2	4	45	https://cf.geekdo-images.com/images/pic786793.jpg	10
128	Take it Easy!	1	8	20	https://cf.geekdo-images.com/images/pic3108440.jpg	10
183571	Deep Space D-6	1	1	30	https://cf.geekdo-images.com/images/pic2937444.jpg	0
15290	R-Eco	2	5	20	https://cf.geekdo-images.com/images/pic260097.jpg	8
67888	Lords of Scotland	2	5	35	https://cf.geekdo-images.com/images/pic2338327.jpg	12
638	Hera and Zeus	2	2	30	https://cf.geekdo-images.com/images/pic63285.jpg	12
137423	Pixel Tactics 2	2	2	45	https://cf.geekdo-images.com/images/pic1643310.png	12
137031	Ancient Terrible Things	2	4	60	https://cf.geekdo-images.com/images/pic2038435.png	14
526	Abalone	2	2	30	https://cf.geekdo-images.com/images/pic685843.jpg	7
192455	First Martians: Adventures on the Red Planet	1	4	90	https://cf.geekdo-images.com/images/pic3151415.jpg	10
1295	Pente	2	2	30	https://cf.geekdo-images.com/images/pic1476333.jpg	8
162823	El Gaucho	2	4	60	https://cf.geekdo-images.com/images/pic2235441.jpg	10
22192	HeroQuest Advanced Quest	2	5	90	https://cf.geekdo-images.com/images/pic328077.jpg	10
125	Money!	3	5	30	https://cf.geekdo-images.com/images/pic1664515.jpg	10
150293	The Ravens of Thri Sahashri	2	2	45	https://cf.geekdo-images.com/images/pic3048542.jpg	12
181797	Inhabit the Earth	2	4	90	https://cf.geekdo-images.com/images/pic2645523.jpg	14
7858	Ardennes '44	2	2	360	https://cf.geekdo-images.com/images/pic177731.jpg	12
1563	Rise and Decline of the Third Reich	2	6	1440	https://cf.geekdo-images.com/images/pic147580.jpg	14
102237	Drako	2	2	30	https://cf.geekdo-images.com/images/pic1043729.jpg	8
66587	GOSU	2	4	45	https://cf.geekdo-images.com/images/pic821651.jpg	10
691	Timbuktu	3	5	60	https://cf.geekdo-images.com/images/pic100711.jpg	10
144270	Relic Runners	2	5	80	https://cf.geekdo-images.com/images/pic1696460.jpg	10
41627	Zulus on the Ramparts!	1	1	25	https://cf.geekdo-images.com/images/pic1476731.jpg	12
8095	Prophecy	2	5	180	https://cf.geekdo-images.com/images/pic1919190.jpg	12
65907	Mystery Express	3	5	90	https://cf.geekdo-images.com/images/pic654578.jpg	12
132	Caesar & Cleopatra	2	2	60	https://cf.geekdo-images.com/images/pic192517.jpg	10
145645	Le Fantôme de l'Opéra	2	2	30	https://cf.geekdo-images.com/images/pic1726671.jpg	9
2569	Pick Picknic	2	6	20	https://cf.geekdo-images.com/images/pic26444.jpg	8
128931	Noblemen	3	5	120	https://cf.geekdo-images.com/images/pic1385639.jpg	12
81453	Famiglia	2	2	30	https://cf.geekdo-images.com/images/pic796978.jpg	10
146312	Ghost Fightin' Treasure Hunters	2	4	30	https://cf.geekdo-images.com/images/pic3518338.jpg	8
218333	Rhino Hero: Super Battle	2	4	20	https://cf.geekdo-images.com/images/pic3355171.jpg	5
15318	Palazzo	2	4	60	https://cf.geekdo-images.com/images/pic96347.jpg	10
2476	Industrial Waste	2	4	60	https://cf.geekdo-images.com/images/pic201576.jpg	12
17025	Friday the 13th	3	6	30	https://cf.geekdo-images.com/images/pic2032115.jpg	8
194690	Viral	2	5	90	https://cf.geekdo-images.com/images/pic3399864.jpg	12
153097	Heroes Wanted	1	5	45	https://cf.geekdo-images.com/images/pic1926621.jpg	13
223855	Sentient	2	4	60	https://cf.geekdo-images.com/images/pic3496086.jpg	12
129731	DreadBall: The Futuristic Sports Game	2	2	90	https://cf.geekdo-images.com/images/pic1482200.jpg	14
205507	Key to the City: London	2	6	120	https://cf.geekdo-images.com/images/pic3145313.jpg	14
91523	Mondo	1	4	30	https://cf.geekdo-images.com/images/pic1458279.jpg	8
715	Escape from Colditz	2	6	180	https://cf.geekdo-images.com/images/pic3117438.jpg	12
197572	Warhammer Quest: Silver Tower	2	4	120	https://cf.geekdo-images.com/images/pic3061864.jpg	14
1219	Labyrinth	2	4	20	https://cf.geekdo-images.com/images/pic2773940.jpg	8
39206	Click Clack Lumberjack	2	7	10	https://cf.geekdo-images.com/images/pic2518694.jpg	5
4394	The Settlers of the Stone Age	3	4	90	https://cf.geekdo-images.com/images/pic200523.jpg	10
45748	Carcassonne: Wheel of Fortune	2	5	30	https://cf.geekdo-images.com/images/pic587442.jpg	8
216201	Robo Rally	2	6	120	https://cf.geekdo-images.com/images/pic3374227.jpg	12
198740	Lovecraft Letter	2	6	15	https://cf.geekdo-images.com/images/pic3485528.png	10
12350	Battlestations	2	8	240	https://cf.geekdo-images.com/images/pic493833.jpg	12
3870	7 Ages	2	7	480	https://cf.geekdo-images.com/images/pic670488.jpg	14
20133	FAB: The Bulge	2	2	240	https://cf.geekdo-images.com/images/pic295987.jpg	12
193214	Meeple Circus	2	5	45	https://cf.geekdo-images.com/images/pic3895016.jpg	8
205418	Agricola: Family Edition	1	4	45	https://cf.geekdo-images.com/images/pic3136438.jpg	8
2533	Kupferkessel Co.	2	2	30	https://cf.geekdo-images.com/images/pic128371.jpg	8
12692	Gloom	2	5	60	https://cf.geekdo-images.com/images/pic2080481.jpg	13
103686	Mundus Novus	2	6	60	https://cf.geekdo-images.com/images/pic1077124.jpg	14
37371	Piece o' Cake	2	5	20	https://cf.geekdo-images.com/images/pic629711.jpg	8
156548	Super Dungeon Explore: Forgotten King	1	6	120	https://cf.geekdo-images.com/images/pic2755578.jpg	0
21791	Masons	2	4	45	https://cf.geekdo-images.com/images/pic200801.jpg	8
198454	When I Dream	4	10	40	https://cf.geekdo-images.com/images/pic3747128.png	8
559	Metro	2	6	30	https://cf.geekdo-images.com/images/pic3389098.jpg	8
40990	Word on the Street	2	10	20	https://cf.geekdo-images.com/images/pic3757407.jpg	12
230085	Agra	2	4	120	https://cf.geekdo-images.com/images/pic3621105.jpg	12
155695	Age of War	2	6	30	https://cf.geekdo-images.com/images/pic1977202.jpg	14
217	A la carte	2	4	30	https://cf.geekdo-images.com/images/pic599251.jpg	13
125921	Catan: Junior	2	4	30	https://cf.geekdo-images.com/images/pic1332510.jpg	6
11229	Star Wars Miniatures	2	2	60	https://cf.geekdo-images.com/images/pic54249.jpg	12
3972	Catan: Portable Edition	3	4	90	https://cf.geekdo-images.com/images/pic1081330.jpg	10
6819	Skat	3	3	30	https://cf.geekdo-images.com/images/pic1837483.jpg	10
187680	Quests of Valeria	1	5	45	https://cf.geekdo-images.com/images/pic3402652.png	14
16991	Khet: The Laser Game	2	2	20	https://cf.geekdo-images.com/images/pic289666.jpg	9
118418	Divinare	2	4	30	https://cf.geekdo-images.com/images/pic1310445.jpg	13
36946	Red November	1	8	120	https://cf.geekdo-images.com/images/pic973939.jpg	13
17161	Tempus	3	5	120	https://cf.geekdo-images.com/images/pic218485.jpg	14
531	Merchants of Amsterdam	3	5	60	https://cf.geekdo-images.com/images/pic153968.jpg	10
145203	Prosperity	2	4	60	https://cf.geekdo-images.com/images/pic1717367.jpg	13
22532	Wings of War: The Dawn of World War II	2	6	45	https://cf.geekdo-images.com/images/pic269322.jpg	12
59	Giganten	3	4	90	https://cf.geekdo-images.com/images/pic431734.jpg	10
158340	Lost Legacy: Flying Garden	2	4	10	https://cf.geekdo-images.com/images/pic1998163.jpg	10
205158	Codenames: Deep Undercover	4	8	30	https://cf.geekdo-images.com/images/pic3119534.jpg	18
119781	Legacy: Gears of Time	2	4	60	https://cf.geekdo-images.com/images/pic1315362.png	13
38786	"Red Winter: The Soviet Attack at Tolvajärvi, Finland ? 8-12 December 1939"	2	2	720	https://cf.geekdo-images.com/images/pic1350669.jpg	12
124969	Dungeon Command: Curse of Undeath	2	2	90	https://cf.geekdo-images.com/images/pic3365669.jpg	12
37196	Sorry! Sliders	1	4	30	https://cf.geekdo-images.com/images/pic358058.jpg	6
229220	Santa Maria	1	4	90	https://cf.geekdo-images.com/images/pic3882016.jpg	12
203780	Power Grid: The Card Game	2	6	60	https://cf.geekdo-images.com/images/pic3091756.jpg	12
32484	The Battle for Hill 218	2	2	15	https://cf.geekdo-images.com/images/pic2532938.jpg	0
168274	Mistfall	1	4	120	https://cf.geekdo-images.com/images/pic2410035.png	14
19427	Gemblo	2	6	30	https://cf.geekdo-images.com/images/pic1876379.jpg	6
348	Merchants of the Middle Ages	2	4	120	https://cf.geekdo-images.com/images/pic1305697.jpg	10
39188	Liberty Roads	2	2	960	https://cf.geekdo-images.com/images/pic436113.jpg	0
154301	The Battle at Kemble's Cascade	1	5	75	https://cf.geekdo-images.com/images/pic1926145.jpg	13
7	Cathedral	2	2	20	https://cf.geekdo-images.com/images/pic181642.jpg	8
158109	Onward to Venus	2	5	120	https://cf.geekdo-images.com/images/pic1993102.jpg	0
188866	Incómodos Invitados	2	8	75	https://cf.geekdo-images.com/images/pic3476000.png	12
156501	Greenland	1	3	120	https://cf.geekdo-images.com/images/pic3936687.jpg	12
23107	Drakon (third edition)	2	6	40	https://cf.geekdo-images.com/images/pic153409.jpg	10
112092	Shadowrift	1	6	120	https://cf.geekdo-images.com/images/pic2570089.jpg	14
19348	Byzantium	2	4	180	https://cf.geekdo-images.com/images/pic93883.jpg	13
108	TAMSK	2	2	20	https://cf.geekdo-images.com/images/pic54775.jpg	8
17240	That's Life!	2	6	30	https://cf.geekdo-images.com/images/pic108094.jpg	8
798	Ace of Aces: Handy Rotary Series	2	2	20	https://cf.geekdo-images.com/images/pic896670.jpg	10
1044	Gunslinger	1	7	90	https://cf.geekdo-images.com/images/pic184259.jpg	12
15954	Conquest of Paradise	1	4	90	https://cf.geekdo-images.com/images/pic3207152.jpg	12
31479	Ubongo Extreme	2	4	30	https://cf.geekdo-images.com/images/pic506918.jpg	8
2529	Flat Top	2	2	360	https://cf.geekdo-images.com/images/pic806423.jpg	12
202426	Sidereal Confluence: Trading and Negotiation in the Elysian Quadrant	4	9	180	https://cf.geekdo-images.com/images/pic3476762.png	14
20	Full Metal Planète	2	4	90	https://cf.geekdo-images.com/images/pic451783.jpg	12
140535	Kory?	2	4	20	https://cf.geekdo-images.com/images/pic1858262.jpg	13
193308	Spyfall 2	3	12	10	https://cf.geekdo-images.com/images/pic2880773.jpg	13
1042	Dragon's Gold	3	6	45	https://cf.geekdo-images.com/images/pic2410752.jpg	12
156138	Happy Pigs	2	6	45	https://cf.geekdo-images.com/images/pic2830958.jpg	8
35488	The Name of the Rose	2	5	75	https://cf.geekdo-images.com/images/pic3850166.jpg	0
189052	Sea of Clouds	2	4	45	https://cf.geekdo-images.com/images/pic3585484.jpg	10
320	Scrabble	2	4	90	https://cf.geekdo-images.com/images/pic404651.jpg	10
119012	The Capitals	2	5	120	https://cf.geekdo-images.com/images/pic1701352.jpg	13
234277	Nusfjord	1	5	100	https://cf.geekdo-images.com/images/pic3729114.png	12
2603	The Lord of the Rings Trading Card Game	2	6	45	https://cf.geekdo-images.com/images/pic212859.jpg	12
3085	Gang of Four	3	4	40	https://cf.geekdo-images.com/images/pic149652.jpg	8
180564	Carcassonne: Star Wars	2	5	35	https://cf.geekdo-images.com/images/pic2602614.jpg	7
1491	Outpost	2	9	150	https://cf.geekdo-images.com/images/pic1083946.jpg	12
163	Balderdash	2	6	60	https://cf.geekdo-images.com/images/pic40574.jpg	12
103660	VivaJava: The Coffee Game	3	8	90	https://cf.geekdo-images.com/images/pic1304646.jpg	13
949	Twixt	2	4	30	https://cf.geekdo-images.com/images/pic146608.jpg	12
111148	Würfel Bohnanza	2	5	45	https://cf.geekdo-images.com/images/pic1197852.jpg	10
28620	Phoenicia	2	5	90	https://cf.geekdo-images.com/images/pic194397.jpg	12
38506	Witch of Salem	2	4	60	https://cf.geekdo-images.com/images/pic564525.jpg	10
41429	Band of Brothers: Screaming Eagles	2	2	90	https://cf.geekdo-images.com/images/pic735625.jpg	12
191597	Dale of Merchants 2	2	4	40	https://cf.geekdo-images.com/images/pic2986642.jpg	10
129050	P.I.	2	5	60	https://cf.geekdo-images.com/images/pic1388461.jpg	13
286	Machiavelli	4	8	480	https://cf.geekdo-images.com/images/pic276379.jpg	12
148261	SeaFall	3	5	180	https://cf.geekdo-images.com/images/pic3571648.jpg	14
187273	The Dresden Files Cooperative Card Game	1	5	30	https://cf.geekdo-images.com/images/pic3488616.jpg	13
99392	Colonial: Europe's Empires Overseas	2	6	120	https://cf.geekdo-images.com/images/pic1420788.jpg	14
191572	Animals on Board	2	4	30	https://cf.geekdo-images.com/images/pic2845593.jpg	8
59753	Priests of Ra	2	5	60	https://cf.geekdo-images.com/images/pic3711759.jpg	12
124827	Space Cadets: Away Missions	1	6	120	https://cf.geekdo-images.com/images/pic1927835.jpg	10
6887	Hearts	3	7	30	https://cf.geekdo-images.com/images/pic191579.jpg	8
153318	Dimension	1	4	30	https://cf.geekdo-images.com/images/pic2606156.jpg	8
155463	DC Comics Deck-Building Game: Forever Evil	2	5	75	https://cf.geekdo-images.com/images/pic2454379.jpg	0
38713	Time's Up! Edición Amarilla	4	12	30	https://cf.geekdo-images.com/images/pic393663.jpg	0
8730	Flying Colors	1	4	240	https://cf.geekdo-images.com/images/pic804598.jpg	12
1423	Storm over Arnhem	2	2	300	https://cf.geekdo-images.com/images/pic2074683.jpg	12
67877	Anomia	3	6	30	https://cf.geekdo-images.com/images/pic2527529.jpg	10
90305	Cargo Noir	2	5	90	https://cf.geekdo-images.com/images/pic893400.jpg	8
197831	Dark Souls: The Board Game	1	4	120	https://cf.geekdo-images.com/images/pic3784353.jpg	14
936	The Fury of Dracula	2	4	180	https://cf.geekdo-images.com/images/pic312728.jpg	12
634	River Dragons	2	6	30	https://cf.geekdo-images.com/images/pic1374907.jpg	8
382	Heimlich & Co.	2	7	30	https://cf.geekdo-images.com/images/pic183805.jpg	8
1270	Star Wars Customizable Card Game	2	2	60	https://cf.geekdo-images.com/images/pic3456072.jpg	9
25729	World at War: Eisenbach Gap	2	2	90	https://cf.geekdo-images.com/images/pic272032.jpg	12
142296	Funemployed	3	20	30	https://cf.geekdo-images.com/images/pic3558503.jpg	13
173156	Timeline Challenge	2	10	30	https://cf.geekdo-images.com/images/pic2815954.jpg	10
34969	Ubongo: Duel	2	2	40	https://cf.geekdo-images.com/images/pic507128.jpg	8
145633	Ascension: Apprentice Edition	2	2	30	https://cf.geekdo-images.com/images/pic1733803.jpg	13
27225	Bananagrams	1	8	15	https://cf.geekdo-images.com/images/pic2463443.jpg	7
191972	Dynasties: Heirate & Herrsche	3	5	90	https://cf.geekdo-images.com/images/pic2987744.png	12
37734	Cavum	2	4	90	https://cf.geekdo-images.com/images/pic1367245.jpg	12
40832	Keltis: Das Kartenspiel	2	4	20	https://cf.geekdo-images.com/images/pic588210.jpg	8
180956	One Night Ultimate Vampire	3	10	10	https://cf.geekdo-images.com/images/pic2604284.png	8
96152	Nightfall: Martial Law	2	5	45	https://cf.geekdo-images.com/images/pic1011435.jpg	12
172931	Outfoxed	2	4	15	https://cf.geekdo-images.com/images/pic2401324.jpg	5
932	Top Race	2	6	45	https://cf.geekdo-images.com/images/pic380016.jpg	8
192802	Days of Ire: Budapest 1956	1	4	90	https://cf.geekdo-images.com/images/pic2991622.jpg	10
42939	Invasion from Outer Space: The Martian Game	2	6	90	https://cf.geekdo-images.com/images/pic695896.jpg	12
223	Expedition	2	6	90	https://cf.geekdo-images.com/images/pic97042.jpg	10
811	Rummikub	2	4	60	https://cf.geekdo-images.com/images/pic2286966.jpg	8
32944	Neue Heimat	2	5	45	https://cf.geekdo-images.com/images/pic287913.jpg	10
153737	Ships	2	4	120	https://cf.geekdo-images.com/images/pic2721731.jpg	13
55952	Greed Incorporated	3	5	180	https://cf.geekdo-images.com/images/pic575518.jpg	14
244	Circus Maximus	2	8	120	https://cf.geekdo-images.com/images/pic290698.jpg	12
131835	Boss Monster: The Dungeon Building Card Game	2	4	20	https://cf.geekdo-images.com/images/pic1732644.jpg	13
18866	Shear Panic	2	4	45	https://cf.geekdo-images.com/images/pic436963.jpg	10
149241	Assault on Doomrock	1	4	150	https://cf.geekdo-images.com/images/pic1808352.jpg	10
127127	The Lord of the Rings: The Fellowship of the Ring Deck-Building Game	2	5	30	https://cf.geekdo-images.com/images/pic1615179.jpg	15
75212	Grand Cru	2	5	90	https://cf.geekdo-images.com/images/pic1205167.jpg	12
206940	Carcassonne: Amazonas	2	5	35	https://cf.geekdo-images.com/images/pic3147391.png	8
23418	Pursuit of Glory	2	2	360	https://cf.geekdo-images.com/images/pic394801.jpg	14
19643	World of Warcraft Trading Card Game	2	2	20	https://cf.geekdo-images.com/images/pic154602.jpg	12
191963	Thunder & Lightning	2	2	40	https://cf.geekdo-images.com/images/pic2849820.jpg	13
118705	Geistesblitz 2.0	2	8	30	https://cf.geekdo-images.com/images/pic1855044.jpg	8
170587	Don't Mess with Cthulhu	4	6	30	https://cf.geekdo-images.com/images/pic2951242.jpg	10
28723	Before the Wind	2	4	75	https://cf.geekdo-images.com/images/pic722313.jpg	10
133528	City of Remnants	2	4	90	https://cf.geekdo-images.com/images/pic1470588.jpg	13
157789	Pandemic: Contagion	2	5	30	https://cf.geekdo-images.com/images/pic2037506.png	14
4491	Cave Troll	2	4	45	https://cf.geekdo-images.com/images/pic2497113.jpg	10
256	Mississippi Queen	3	5	45	https://cf.geekdo-images.com/images/pic174176.jpg	10
217780	Gentes	2	4	120	https://cf.geekdo-images.com/images/pic3338929.jpg	12
124968	Dungeon Command: Tyranny of Goblins	2	4	90	https://cf.geekdo-images.com/images/pic1972748.jpg	12
207207	Glüx	2	4	45	https://cf.geekdo-images.com/images/pic3159758.jpg	8
190082	Whitehall Mystery	2	4	60	https://cf.geekdo-images.com/images/pic3360633.jpg	13
3236	WildLife	2	6	120	https://cf.geekdo-images.com/images/pic55581.jpg	10
10550	Big Boggle	2	8	10	https://cf.geekdo-images.com/images/pic914821.jpg	8
70519	Cruel Necessity	1	1	60	https://cf.geekdo-images.com/images/pic1818617.jpg	13
5867	10 Days in Europe	2	4	30	https://cf.geekdo-images.com/images/pic1229641.jpg	10
189	Die Siedler von Nürnberg	3	4	90	https://cf.geekdo-images.com/images/pic289674.jpg	10
154906	Isle of Trains	2	4	45	https://cf.geekdo-images.com/images/pic1951594.jpg	13
162009	The U.S. Civil War	2	2	360	https://cf.geekdo-images.com/images/pic2641714.jpg	0
15369	The Devil's Cauldron: The Battles for Arnhem and Nijmegen	2	4	2400	https://cf.geekdo-images.com/images/pic316479.jpg	12
1334	Entdecker: Exploring New Horizons	2	4	90	https://cf.geekdo-images.com/images/pic174422.jpg	10
140343	Carnival Zombie	1	6	120	https://cf.geekdo-images.com/images/pic1616173.jpg	12
46007	A Brief History of the World	3	6	180	https://cf.geekdo-images.com/images/pic508334.jpg	10
173200	Epic Spell Wars of the Battle Wizards: Rumble at Castle Tentakill	2	6	45	https://cf.geekdo-images.com/images/pic2453925.jpg	15
93724	Black Gold	2	5	120	https://cf.geekdo-images.com/images/pic929955.jpg	13
176530	Xenon Profiteer	2	4	30	https://cf.geekdo-images.com/images/pic2537665.jpg	10
37120	Pack & Stack	3	6	45	https://cf.geekdo-images.com/images/pic495850.jpg	10
1262	Axis & Allies: Pacific	2	3	240	https://cf.geekdo-images.com/images/pic185485.jpg	12
7865	10 Days in Africa	2	4	25	https://cf.geekdo-images.com/images/pic1229634.jpg	10
126008	Dungeon Command: Blood of Gruumsh	2	2	90	https://cf.geekdo-images.com/images/pic1534144.jpg	12
140717	Progress: Evolution of Technology	1	5	90	https://cf.geekdo-images.com/images/pic2042966.png	12
